n,d,graph_family,graph_seed,num_edges,n_pairs,edge_fraction,SND,SND_G_u,ratio,ratio_reciprocal,abs_distortion,lower_bound,pi_G,upper_bound,lambda_2,spectral_gap,d_max,is_ramanujan,ramanujan_bound,time_full_ms,time_graph_ms,data_source
500,9,random_regular,1258,2250,124750,0.018036072144288578,0.004671196453273296,0.004671080503612757,1.000024822877801,0.999975177738359,1.1594966053962708e-07,0.018036072144288578,435.72487760777216,7.85876532759509,5.6056994438993435,0.37714450623340623,9,True,5.656854249492381,15479.700742196292,273.6430328863207,synthetic
500,9,random_regular,11258,2250,124750,0.018036072144288578,0.004671196453273296,0.004670117516070604,1.0002310299899262,0.9997690233726017,1.0789372026920319e-06,0.018036072144288578,444.5362838142248,8.017688485627302,5.542191935148913,0.3842008960945652,9,True,5.656854249492381,15427.521297486965,273.0503555969335,synthetic
500,9,random_regular,21258,2250,124750,0.018036072144288578,0.004671196453273296,0.004671481437981129,0.9999389947896367,1.0000610089322262,2.849847078323364e-07,0.018036072144288578,448.4789494389334,8.088798687275352,5.602381237562903,0.37751319582634413,9,True,5.656854249492381,15420.814347302075,273.6804230895359,synthetic
500,9,random_regular,31258,2250,124750,0.018036072144288578,0.004671196453273296,0.004671222995966673,0.9999943178278152,1.000005682204472,2.6542693376541138e-08,0.018036072144288578,423.7738648176729,7.643215998715544,5.591948201317153,0.37867242207587193,9,True,5.656854249492381,15440.898003504844,271.7927784076892,synthetic
500,9,random_regular,41258,2250,124750,0.018036072144288578,0.004671196453273296,0.004670287948101759,1.000194528727486,0.9998055091065801,9.085051715373993e-07,0.018036072144288578,438.3858482547725,7.906758786158221,5.575821609841681,0.3804642655731466,9,True,5.656854249492381,15482.99201860791,273.4518574899994,synthetic
500,9,bernoulli,1073,2383,124750,0.019102204408817634,0.004671196453273296,0.0046729338355362415,0.9996282031109166,1.000371935173424,1.7373822629451752e-06,0.019102204408817634,998.0,19.064,6.116836208589488,0.6601757661894729,18,True,8.246211251235321,15466.209740797058,289.27647020318545,synthetic
500,9,bernoulli,11073,2321,124750,0.018605210420841685,0.004671196453273296,0.004680953919887543,0.9979154961186883,1.002088858114158,9.757466614246368e-06,0.018605210420841685,585.4634305265646,10.892670318654561,6.064864298222808,0.6807966158830101,19,True,8.48528137423857,15494.771387404762,282.720439491095,synthetic
500,9,bernoulli,21073,2192,124750,0.017571142284569137,0.004671196453273296,0.004665795713663101,1.001157517375735,0.9988438209216376,5.40073961019516e-06,0.017571142284569137,998.0,17.536,5.9910822913929875,0.684679879400369,19,True,8.48528137423857,15496.605010412168,267.9181835963391,synthetic
500,9,bernoulli,31073,2277,124750,0.01825250501002004,0.004671196453273296,0.004671360366046429,0.9999649111264625,1.0000350901048098,1.6391277313232422e-07,0.01825250501002004,743.6835376573432,13.574087496960084,6.1543148910767655,0.676088689943328,19,True,8.48528137423857,56472.710826213006,1281.1332539073192,synthetic
500,9,bernoulli,41073,2278,124750,0.018260521042084168,0.004671196453273296,0.004681376274675131,0.9978254639651796,1.0021792749467218,1.0179821401834488e-05,0.018260521042084168,730.7913998117435,13.344631733636488,6.166618645629888,0.6754411239142164,19,True,8.48528137423857,99774.97853169334,1280.293339304626,synthetic
500,9,uniform,1931,2250,124750,0.018036072144288578,0.004671196453273296,0.004653215408325195,1.0038642193344265,0.9961506553774888,1.7981044948101044e-05,0.018036072144288578,639.1669185727501,11.528060655620742,6.203692278887585,0.6734898800585482,19,True,8.48528137423857,95031.47014439455,1265.287046006415,synthetic
500,9,uniform,11931,2250,124750,0.018036072144288578,0.004671196453273296,0.004670965485274792,1.00004944759263,0.9999505548523135,2.3096799850463867e-07,0.018036072144288578,998.0,18.0,6.1327624846207645,0.6933618757689618,20,True,8.717797887081348,99808.71300949366,2898.557115101721,synthetic
500,9,uniform,21931,2250,124750,0.018036072144288578,0.004671196453273296,0.0046663302928209305,1.0010428238352207,0.9989582625134603,4.866160452365875e-06,0.018036072144288578,998.0,18.0,6.158835570054174,0.6377155547026956,17,True,8.0,97462.35296179075,1987.042691098759,synthetic
500,9,uniform,31931,2250,124750,0.018036072144288578,0.004671196453273296,0.004672205075621605,0.9997841228430723,1.0002159237699373,1.0086223483085632e-06,0.018036072144288578,760.2910612457791,13.712664431286598,6.1679605466358804,0.706287593017339,21,True,8.94427190999916,95010.40038250503,1264.1673663980328,synthetic
500,9,uniform,41931,2250,124750,0.018036072144288578,0.004671196453273296,0.004672048147767782,0.9998177042557036,1.000182328982094,8.516944944858551e-07,0.018036072144288578,629.6261409015088,11.355982501229619,6.110336187996407,0.6784033585265049,19,True,8.48528137423857,99792.22186199622,1266.5489767096005,synthetic
500,9,knn,1775,2715,124750,0.021763527054108216,0.004671196453273296,0.004669981077313423,1.000260252866072,0.9997398148478595,1.2153759598731995e-06,0.021763527054108216,16400.470886597777,356.9320918405849,11.291046511793137,0.2943095930129289,16,False,7.745966692414834,95101.1455534026,1527.017760911258,synthetic
500,9,knn,11775,2715,124750,0.021763527054108216,0.004671196453273296,0.004669981077313423,1.000260252866072,0.9997398148478595,1.2153759598731995e-06,0.021763527054108216,16400.470886597777,356.9320918405849,11.291046511793137,0.2943095930129289,16,False,7.745966692414834,99923.14130238374,1530.53756369045,synthetic
500,9,knn,21775,2715,124750,0.021763527054108216,0.004671196453273296,0.004669981077313423,1.000260252866072,0.9997398148478595,1.2153759598731995e-06,0.021763527054108216,16400.470886597777,356.9320918405849,11.291046511793137,0.2943095930129289,16,False,7.745966692414834,95162.86159480223,6465.4305856034625,synthetic
500,9,knn,31775,2715,124750,0.021763527054108216,0.004671196453273296,0.004669981077313423,1.000260252866072,0.9997398148478595,1.2153759598731995e-06,0.021763527054108216,16400.470886597777,356.9320918405849,11.291046511793137,0.2943095930129289,16,False,7.745966692414834,99995.40553070256,1530.781670496799,synthetic
500,9,knn,41775,2715,124750,0.021763527054108216,0.004671196453273296,0.004669981077313423,1.000260252866072,0.9997398148478595,1.2153759598731995e-06,0.021763527054108216,16400.470886597777,356.9320918405849,11.291046511793137,0.2943095930129289,16,False,7.745966692414834,95223.14953651512,1533.8207393011544,synthetic
500,18,random_regular,2158,4500,124750,0.036072144288577156,0.004671196453273296,0.004671317990869284,0.9999739821617315,1.000026018515214,1.2153759598731995e-07,0.036072144288577156,169.87229587577906,6.127657967462972,7.994027053849669,0.5558873858972406,18,True,8.246211251235321,100039.78706189664,2551.446275395574,synthetic
500,18,random_regular,12158,4500,124750,0.036072144288577156,0.004671196453273296,0.004671371076256037,0.9999626184732726,1.0000373829241582,1.7462298274040222e-07,0.036072144288577156,168.17978005826305,6.066605292682835,7.948147589610923,0.5584362450216154,18,True,8.246211251235321,95154.14941300405,7447.956551599782,synthetic
500,18,random_regular,22158,4500,124750,0.036072144288577156,0.004671196453273296,0.004670894239097834,1.000064701566765,0.999935302619257,3.022141754627228e-07,0.036072144288577156,171.20053296376835,6.1755703273503615,8.02301591146035,0.5542768938077584,18,True,8.246211251235321,95183.51326211705,2539.6499066904653,synthetic
500,18,random_regular,32158,4500,124750,0.036072144288577156,0.004671196453273296,0.004671174567192793,1.0000046853484468,0.9999953146735056,2.1886080503463745e-08,0.036072144288577156,169.65753719105106,6.119911161200238,7.944228646906831,0.5586539640607315,18,True,8.246211251235321,99980.80756720155,2541.543213801924,synthetic
500,18,random_regular,42158,4500,124750,0.036072144288577156,0.004671196453273296,0.00467073917388916,1.0000979030014547,0.9999021065826046,4.5727938413619995e-07,0.036072144288577156,174.84955020040184,6.307198203621709,8.005493662462925,0.5552503520853931,18,True,8.246211251235321,95236.29165409366,2537.9719198099338,synthetic
500,18,bernoulli,1973,4481,124750,0.03591983967935872,0.004671196453273296,0.004669287241995335,1.0004088870911154,0.9995912800292045,1.909211277961731e-06,0.03591983967935872,227.50796951086377,8.172049790606657,8.38355255141617,0.7380139827682447,32,True,11.135528725660043,99778.25951718842,7455.152545700548,synthetic
500,18,bernoulli,11973,4526,124750,0.03628056112224449,0.004671196453273296,0.004677230026572943,0.9987100114244184,1.0012916547955115,6.0335732996463776e-06,0.03628056112224449,230.20350404956295,8.351912299225026,8.41393003670674,0.7195356654431087,30,True,10.770329614269007,95118.48155980115,2553.360070794588,synthetic
500,18,bernoulli,21973,4577,124750,0.03668937875751503,0.004671196453273296,0.004674019291996956,0.999396057536927,1.0006043074299908,2.8228387236595154e-06,0.03668937875751503,222.71275728865328,8.171192706293917,8.546799242357437,0.7625889099345157,36,True,11.832159566199232,99916.48352011107,2593.0376295931637,synthetic
500,18,bernoulli,31973,4356,124750,0.034917835671342684,0.004671196453273296,0.004665770567953587,1.0011629130152642,0.9988384377805588,5.425885319709778e-06,0.034917835671342684,315.1007469727958,11.002636102713415,8.263342933455085,0.7417705333295286,32,True,11.135528725660043,95118.44793080236,6143.215280392906,synthetic
500,18,bernoulli,41973,4506,124750,0.03612024048096192,0.004671196453273296,0.0046751005575060844,0.9991649154526698,1.0008357824963778,3.904104232788086e-06,0.03612024048096192,239.20026523573833,8.639971103424744,8.385211197098817,0.7295093162226187,31,True,10.954451150103322,96089.42259589676,2629.3841630104,synthetic
500,18,uniform,2831,4500,124750,0.036072144288577156,0.004671196453273296,0.004672111477702856,0.9998041518414262,1.0001958865225886,9.150244295597076e-07,0.036072144288577156,243.2588322861047,8.77486769769516,8.280048084643164,0.7239983971785612,30,True,10.770329614269007,99870.618616289,2538.382831803756,synthetic
500,18,uniform,12831,4500,124750,0.036072144288577156,0.004671196453273296,0.004669278394430876,1.0004107827121014,0.9995893859610472,1.918058842420578e-06,0.036072144288577156,238.63678003953115,8.608140362147415,8.268049091139062,0.7416234659019043,32,True,11.135528725660043,95090.27248210623,2537.884561403189,synthetic
500,18,uniform,22831,4500,124750,0.036072144288577156,0.004671196453273296,0.004671561531722546,0.9999218508743233,1.00007815523344,3.650784492492676e-07,0.036072144288577156,268.4931637969059,9.68512414497857,8.460757108041166,0.7436134209684495,33,True,11.313708498984761,99909.61352790473,7465.036290197168,synthetic
500,18,uniform,32831,4500,124750,0.036072144288577156,0.004671196453273296,0.0046694315969944,1.0003779595529427,0.9996221832465085,1.7648562788963318e-06,0.036072144288577156,242.84715632095606,8.760017662880179,8.336871086194513,0.7618036832515853,35,True,11.661903789690601,95080.74174339417,2539.851542195538,synthetic
500,18,uniform,42831,4500,124750,0.036072144288577156,0.004671196453273296,0.0046719093807041645,0.999847401271563,1.000152622018363,7.129274308681488e-07,0.036072144288577156,235.9059272856551,8.50963264757874,8.329061003768837,0.7313206127816504,31,True,10.954451150103322,99964.4560163957,2553.4024642955046,synthetic
500,18,knn,2675,5449,124750,0.04367935871743487,0.004671196453273296,0.004670032300055027,1.0002492816202269,0.9997507805056125,1.1641532182693481e-06,0.04367935871743487,6976.140163306982,304.7133286561903,22.340573140531,0.2296354089472069,29,False,10.583005244258363,95058.18703789846,3068.2458303985186,synthetic
500,18,knn,12675,5449,124750,0.04367935871743487,0.004671196453273296,0.004670032300055027,1.0002492816202269,0.9997507805056125,1.1641532182693481e-06,0.04367935871743487,6976.140163306982,304.7133286561903,22.340573140531,0.2296354089472069,29,False,10.583005244258363,95146.62793179741,8019.676257297397,synthetic
500,18,knn,22675,5449,124750,0.04367935871743487,0.004671196453273296,0.004670032300055027,1.0002492816202269,0.9997507805056125,1.1641532182693481e-06,0.04367935871743487,6976.140163306982,304.7133286561903,22.340573140531,0.2296354089472069,29,False,10.583005244258363,99848.51466648979,663.5451205074787,synthetic
500,18,knn,32675,5449,124750,0.04367935871743487,0.004671196453273296,0.004670032300055027,1.0002492816202269,0.9997507805056125,1.1641532182693481e-06,0.04367935871743487,6976.140163306982,304.7133286561903,22.340573140531,0.2296354089472069,29,False,10.583005244258363,15311.494025308639,664.9171836907044,synthetic
500,18,knn,42675,5449,124750,0.04367935871743487,0.004671196453273296,0.004670032300055027,1.0002492816202269,0.9997507805056125,1.1641532182693481e-06,0.04367935871743487,6976.140163306982,304.7133286561903,22.340573140531,0.2296354089472069,29,False,10.583005244258363,15292.702791193733,669.5657468982972,synthetic
500,36,random_regular,3958,9000,124750,0.07214428857715431,0.004671196453273296,0.004671140573918819,1.0000119626788346,0.9999880374642695,5.587935447692871e-08,0.07214428857715431,75.55978241047907,5.45120674704859,11.37816568405638,0.6839398421095451,36,True,11.832159566199232,15322.055670595728,1105.2662729925942,synthetic
500,36,random_regular,13958,9000,124750,0.07214428857715431,0.004671196453273296,0.004670796915888786,1.0000855394468449,0.9999144678695262,3.995373845100403e-07,0.07214428857715431,76.01523769000045,5.484065244168368,11.286765472518812,0.6864787368744774,36,True,11.832159566199232,15298.735041893087,1102.2243262908887,synthetic
500,36,random_regular,23958,9000,124750,0.07214428857715431,0.004671196453273296,0.004671559203416109,0.9999223492356583,1.0000776567944512,3.627501428127289e-07,0.07214428857715431,75.55932795996429,5.451173961039508,11.269759939985974,0.6869511127781673,36,True,11.832159566199232,15302.055056102108,1104.79643039871,synthetic
500,36,random_regular,33958,9000,124750,0.07214428857715431,0.004671196453273296,0.0046712602488696575,0.9999863429582249,1.0000136572282925,6.379559636116028e-08,0.07214428857715431,73.31189297157292,5.289034362678607,11.0627834818532,0.692700458837411,36,True,11.832159566199232,15322.72932101041,1112.6568112056702,synthetic
500,36,random_regular,43958,9000,124750,0.07214428857715431,0.004671196453273296,0.004670990630984306,1.0000440639481536,0.9999559379933923,2.0582228899002075e-07,0.07214428857715431,75.98991618932254,5.482238442516255,11.303360462657217,0.6860177649261885,36,True,11.832159566199232,15291.765049909009,1103.2291825977154,synthetic
500,36,bernoulli,3773,8979,124750,0.07197595190380761,0.004671196453273296,0.004674122668802738,0.9993739540579513,1.0006264381210923,2.9262155294418335e-06,0.07197595190380761,80.36224074814943,5.784148774971013,11.461039892391584,0.7916174565019711,55,True,14.696938456699069,15275.319886289071,1102.1929160051513,synthetic
500,36,bernoulli,13773,9140,124750,0.07326653306613226,0.004671196453273296,0.004669207613915205,1.0004259479386104,0.9995742334157884,1.9888393580913544e-06,0.07326653306613226,85.51602043548282,6.265462338920344,11.365902033702943,0.78554901823202,53,True,14.422205101855956,15334.086989297066,1126.0234811983537,synthetic
500,36,bernoulli,23773,8953,124750,0.07176753507014028,0.004671196453273296,0.004675242118537426,0.9991346618717161,1.0008660875868953,4.045665264129639e-06,0.07176753507014028,84.96450616395775,6.097693175838987,11.444439348384046,0.7799146279156914,52,True,14.2828568570857,15319.820283411536,1095.355987898074,synthetic
500,36,bernoulli,33773,9061,124750,0.07263326653306613,0.004671196453273296,0.004676127340644598,0.9989455190134703,1.0010555940904275,4.930887371301651e-06,0.07263326653306613,89.50813987404193,6.501268580350252,11.405954056917695,0.7963222489836126,56,True,14.832396974191326,15305.615865404252,1107.7858838019893,synthetic
500,36,bernoulli,43773,9019,124750,0.07229659318637274,0.004671196453273296,0.004670057911425829,1.0002437960875563,0.9997562633344891,1.1385418474674225e-06,0.07229659318637274,88.09741743732317,6.369143149236215,11.573469990098886,0.7856764816648354,54,True,14.560219778561036,15302.882127696648,1115.7170990132727,synthetic
500,36,uniform,4631,9000,124750,0.07214428857715431,0.004671196453273296,0.004670028109103441,1.000250179258574,0.9997498833154327,1.1683441698551178e-06,0.07214428857715431,80.01634930828226,5.772722595387097,11.208551175951488,0.788517902340538,53,True,14.422205101855956,15334.942307893652,1099.4180596084334,synthetic
500,36,uniform,14631,9000,124750,0.07214428857715431,0.004671196453273296,0.004674527328461409,0.9992874412846339,1.0007130668173414,3.330875188112259e-06,0.07214428857715431,81.02776770460498,5.845690656043646,11.677008106326655,0.7876907617031517,55,True,14.696938456699069,15321.373750409111,1099.0003699087538,synthetic
500,36,uniform,24631,9000,124750,0.07214428857715431,0.004671196453273296,0.0046736933290958405,0.9994657595938099,1.0005345259715623,2.496875822544098e-06,0.07214428857715431,83.1692153088189,6.000183869974911,11.457624675298364,0.77966106393657,52,True,14.2828568570857,15266.720501100644,1103.8904085056856,synthetic
500,36,uniform,34631,9000,124750,0.07214428857715431,0.004671196453273296,0.004674021154642105,0.9993956592673948,1.0006047061811818,2.8247013688087463e-06,0.07214428857715431,79.96856012142882,5.769274878499875,11.55478562698471,0.7972844626844788,57,True,14.966629547095765,15327.310321404366,1112.2336442000233,synthetic
500,36,uniform,44631,9000,124750,0.07214428857715431,0.004671196453273296,0.004668785259127617,1.0005164499997008,0.9994838165832246,2.411194145679474e-06,0.07214428857715431,78.73751599930316,5.680462076102032,11.426901461160407,0.7802518949776844,52,True,14.2828568570857,15347.320711205248,1100.9632016008254,synthetic
500,36,knn,4475,11032,124750,0.08843286573146293,0.004671196453273296,0.0046650744043290615,1.0013123153917018,0.9986894045229151,6.122048944234848e-06,0.08843286573146293,3025.642979132527,267.56627932497025,43.523595578356115,0.22279293610078366,56,False,14.832396974191326,15363.429235498188,1344.2462445935234,synthetic
500,36,knn,14475,11032,124750,0.08843286573146293,0.004671196453273296,0.0046650744043290615,1.0013123153917018,0.9986894045229151,6.122048944234848e-06,0.08843286573146293,3025.642979132527,267.56627932497025,43.523595578356115,0.22279293610078366,56,False,14.832396974191326,15265.514967008494,1352.019810094498,synthetic
500,36,knn,24475,11032,124750,0.08843286573146293,0.004671196453273296,0.0046650744043290615,1.0013123153917018,0.9986894045229151,6.122048944234848e-06,0.08843286573146293,3025.642979132527,267.56627932497025,43.523595578356115,0.22279293610078366,56,False,14.832396974191326,15373.23130100267,1357.8189180989284,synthetic
500,36,knn,34475,11032,124750,0.08843286573146293,0.004671196453273296,0.0046650744043290615,1.0013123153917018,0.9986894045229151,6.122048944234848e-06,0.08843286573146293,3025.642979132527,267.56627932497025,43.523595578356115,0.22279293610078366,56,False,14.832396974191326,15281.210142589407,1347.4894024024252,synthetic
500,36,knn,44475,11032,124750,0.08843286573146293,0.004671196453273296,0.0046650744043290615,1.0013123153917018,0.9986894045229151,6.122048944234848e-06,0.08843286573146293,3025.642979132527,267.56627932497025,43.523595578356115,0.22279293610078366,56,False,14.832396974191326,15330.73572650319,1356.9184698048048,synthetic
